Date/Time (PST),Temperature_tl,Relative_Humidity_tl,Wind_Speed_Average_tl,Wind_Speed_Maximum_tl,Wind_Direction_(deg.)_tl,Precipitation_tl,24_hour_snowfall_tl,Snow_Depth_tl
2016-07-30 23:00:00+00:00,53.25,13.73,13.79,22.64,324.2,0.0,0.0,6.39
2016-07-31 00:00:00+00:00,53.25,14.87,15.38,28.19,324.5,0.0,23.26,6.39
2016-07-31 01:00:00+00:00,52.41,17.16,13.86,24.63,317.9,0.0,30.28,8.44
2016-07-31 02:00:00+00:00,52.53,15.34,10.62,18.23,319.7,0.0,0.0,8.44
2016-07-31 03:00:00+00:00,54.1,13.12,8.67,18.23,325.4,0.0,0.0,8.51
2016-07-31 04:00:00+00:00,53.13,16.48,9.08,20.76,325.5,0.0,22.99,5.066
2016-07-31 05:00:00+00:00,54.95,16.55,10.22,20.59,325.7,0.0,23.79,5.066
2016-07-31 06:00:00+00:00,57.49,15.27,7.21,16.08,323.1,0.0,23.52,7.72
2016-07-31 07:00:00+00:00,61.72,22.47,2.338,7.64,339.7,0.0,23.0,7.72
2016-07-31 08:00:00+00:00,58.2,38.48,0.461,4.406000000000001,163.4,0.0,23.53,5.1770000000000005
2016-07-31 09:00:00+00:00,62.44,40.56,1.136,4.6419999999999995,170.5,0.0,17.9,2.736
2016-07-31 10:00:00+00:00,61.68,46.2,0.894,7.1,180.6,0.0,18.11,2.148
2016-07-31 11:00:00+00:00,60.23,51.31,2.48,9.68,256.6,0.0,0.0,2.148
2016-07-31 12:00:00+00:00,59.99,58.71,4.409,12.68,275.4,0.0,0.0,3.3480000000000003
2016-07-31 13:00:00+00:00,63.25,50.3,8.09,16.98,302.3,0.0,0.0,3.3480000000000003
2016-07-31 14:00:00+00:00,64.58,42.97,7.78,15.4,302.3,0.0,18.11,0.384
2016-07-31 15:00:00+00:00,62.16,52.66,6.135,12.41,284.5,0.0,0.0,0.384
2016-07-31 16:00:00+00:00,61.81,40.75,7.84,13.62,296.9,0.0,30.02,2.0269999999999997
2016-07-31 17:00:00+00:00,60.24,32.15,8.46,14.12,304.7,0.0,0.0,4.067
2016-07-31 18:00:00+00:00,58.56,17.96,8.31,14.63,314.8,0.0,23.79,5.359
2016-07-31 19:00:00+00:00,56.75,28.66,5.867000000000001,14.9,337.6,0.0,27.83,5.045
2016-07-31 20:00:00+00:00,54.09,35.79,0.223,4.675,21.19,0.0,0.0,4.297
2016-07-31 21:00:00+00:00,55.8,36.6,0.105,2.119,15.12,0.0,23.26,4.297
2016-07-31 22:00:00+00:00,54.34,33.51,0.304,3.196,9.52,0.0,23.26,6.059
2016-07-31 23:00:00+00:00,55.19,25.1,0.019,0.5379999999999999,11.99,0.0,23.39,6.655
2016-08-01 00:00:00+00:00,55.56,19.92,0.006,0.47100000000000003,16.6,0.0,0.0,6.655
2016-08-01 01:00:00+00:00,56.16,18.1,0.115,3.028,22.0,0.0,30.28,7.12
2016-08-01 02:00:00+00:00,55.19,22.07,0.002,0.37,25.57,0.0,0.0,7.12
2016-08-01 03:00:00+00:00,54.34,21.4,-0.002,0.10099999999999999,49.16,0.0,0.0,8.31
2016-08-01 04:00:00+00:00,53.74,23.15,-0.001,0.067,17.14,0.0,0.0,8.05
2016-08-01 05:00:00+00:00,56.04,25.16,-0.004,0.0,1.114,0.0,23.19,4.205
2016-08-01 06:00:00+00:00,58.7,25.03,-0.005,0.034,36.43,0.0,23.39,4.205
2016-08-01 07:00:00+00:00,61.48,27.52,0.012,0.774,164.2,0.0,23.46,4.752
2016-08-01 08:00:00+00:00,59.41,31.55,0.42200000000000004,3.6660000000000004,168.6,0.0,22.8,4.316
2016-08-01 09:00:00+00:00,63.4,30.61,0.787,7.47,171.5,0.0,22.74,4.316
2016-08-01 10:00:00+00:00,64.83,35.04,1.643,10.22,198.1,0.0,0.0,4.016
2016-08-01 11:00:00+00:00,64.69,32.27,2.464,8.57,232.9,0.0,22.48,4.016
2016-08-01 12:00:00+00:00,66.75,29.38,2.18,8.88,244.2,0.0,0.0,3.592
2016-08-01 13:00:00+00:00,69.41,37.32,2.228,6.892,267.3,0.0,0.0,2.798
2016-08-01 14:00:00+00:00,68.93,36.64,2.407,7.43,246.0,0.0,17.85,2.798
2016-08-01 15:00:00+00:00,68.56,35.17,2.06,6.421,275.8,0.0,0.0,2.9960000000000004
2016-08-01 16:00:00+00:00,64.69,41.89,2.8080000000000003,8.71,283.6,0.0,0.0,3.195
2016-08-01 17:00:00+00:00,63.74,17.22,4.593999999999999,10.05,302.5,0.0,23.34,4.386
2016-08-01 18:00:00+00:00,58.91,17.62,5.43,13.05,316.4,0.0,0.0,6.002999999999999
2016-08-01 19:00:00+00:00,54.69,20.72,4.285,9.18,317.3,0.0,0.0,8.29
2016-08-01 20:00:00+00:00,53.97,21.6,4.544,9.59,320.3,0.0,0.0,7.93
2016-08-01 21:00:00+00:00,53.62,22.27,2.927,8.31,313.7,0.0,23.39,7.93
2016-08-01 22:00:00+00:00,52.89,23.41,5.6339999999999995,12.25,313.1,0.0,23.26,8.58
2016-08-01 23:00:00+00:00,51.44,22.41,9.12,18.33,312.2,0.0,17.56,7.91
2016-08-02 00:00:00+00:00,48.53,44.81,11.56,18.37,313.8,0.0,0.0,5.397
2016-08-02 01:00:00+00:00,47.56,76.1,14.19,22.44,314.2,0.0,0.0,5.397
2016-08-02 02:00:00+00:00,46.12,85.1,14.61,22.58,315.6,0.0,16.5,6.693
2016-08-02 03:00:00+00:00,43.94,75.4,13.66,22.0,318.5,0.0,17.62,4.4910000000000005
2016-08-02 04:00:00+00:00,42.61,74.8,15.07,25.98,318.0,0.0,16.3,3.1
2016-08-02 05:00:00+00:00,41.17,76.9,15.49,25.17,312.7,0.0,16.89,3.1
2016-08-02 06:00:00+00:00,41.53,76.0,14.89,25.21,308.6,0.0,16.36,6.847
2016-08-02 07:00:00+00:00,42.87,77.3,13.93,22.92,308.5,0.0,17.02,7.29
2016-08-02 08:00:00+00:00,43.84,80.2,12.78,24.36,303.2,0.0,16.89,7.56
2016-08-02 09:00:00+00:00,43.34,77.1,12.82,25.98,304.2,0.0,16.96,5.218
2016-08-02 10:00:00+00:00,42.25,80.3,13.78,23.32,311.4,0.0,0.0,4.5569999999999995
2016-08-02 11:00:00+00:00,42.13,81.8,12.18,22.07,310.9,0.0,14.64,4.5569999999999995
2016-08-02 12:00:00+00:00,42.85,82.8,12.85,19.65,315.1,0.0,17.16,6.013999999999999
2016-08-02 13:00:00+00:00,45.88,76.0,12.68,22.31,308.0,0.0,16.76,6.013999999999999
2016-08-02 14:00:00+00:00,47.08,74.8,13.79,27.35,312.2,0.0,0.0,2.349
2016-08-02 15:00:00+00:00,47.44,73.6,14.92,23.52,310.8,0.0,0.0,1.953
2016-08-02 16:00:00+00:00,46.35,75.2,14.55,24.63,309.6,0.0,17.63,1.953
2016-08-02 17:00:00+00:00,43.81,87.7,14.47,24.63,311.6,0.0,16.37,3.4760000000000004
2016-08-02 18:00:00+00:00,42.97,90.3,12.69,21.6,311.2,0.0,16.37,3.4760000000000004
2016-08-02 19:00:00+00:00,42.13,86.5,11.75,19.25,308.9,0.0,16.1,4.16
2016-08-02 20:00:00+00:00,41.04,88.1,10.97,21.8,308.6,0.0,0.0,4.3580000000000005
2016-08-02 21:00:00+00:00,40.32,79.5,10.7,18.17,310.8,0.0,16.89,2.989
2016-08-02 22:00:00+00:00,41.17,75.8,9.24,15.04,317.9,0.0,22.46,2.989
2016-08-02 23:00:00+00:00,41.41,76.9,9.74,16.15,323.7,0.0,17.02,4.114
2016-08-03 00:00:00+00:00,44.56,73.2,9.38,15.72,329.2,0.0,22.99,4.114
2016-08-03 01:00:00+00:00,48.06,65.95,10.88,20.46,346.4,0.0,28.29,4.748
2016-08-03 02:00:00+00:00,46.12,66.55,9.69,26.38,350.2,0.0,23.52,4.4239999999999995
2016-08-03 03:00:00+00:00,44.19,73.2,0.529,5.989,47.05,0.0,17.43,3.9610000000000003
2016-08-03 04:00:00+00:00,43.95,73.3,0.017,1.1440000000000001,51.23,0.0,16.76,3.742
2016-08-03 05:00:00+00:00,47.46,68.04,0.11699999999999999,2.658,59.46,0.0,23.12,3.742
2016-08-03 06:00:00+00:00,51.33,64.06,-0.005,0.10099999999999999,136.9,0.0,22.79,4.546
2016-08-03 07:00:00+00:00,53.88,60.3,-0.002,0.505,161.8,0.0,23.12,4.954
2016-08-03 08:00:00+00:00,54.71,65.06,0.162,1.9509999999999998,163.1,0.0,22.99,3.542
2016-08-03 09:00:00+00:00,58.09,62.36,0.3,4.205,132.3,0.0,23.0,3.2489999999999997
2016-08-03 10:00:00+00:00,59.28,60.27,1.3880000000000001,5.852,210.6,0.0,0.0,3.2489999999999997
2016-08-03 11:00:00+00:00,61.8,56.29,1.456,8.81,197.0,0.0,0.0,3.41
2016-08-03 12:00:00+00:00,62.64,55.14,1.8780000000000001,6.893,237.1,0.0,0.0,2.053
2016-08-03 13:00:00+00:00,63.6,58.7,1.7169999999999999,7.09,240.2,0.0,0.0,0.478
2016-08-03 14:00:00+00:00,66.26,55.94,2.296,7.23,259.4,0.0,0.0,0.478
2016-08-03 15:00:00+00:00,66.51,56.01,3.565,9.62,266.3,0.0,17.58,1.673
2016-08-03 16:00:00+00:00,66.87,57.42,2.039,8.64,272.6,0.0,0.0,1.673
2016-08-03 17:00:00+00:00,66.03,58.23,0.635,7.7,260.8,0.0,0.0,1.459
2016-08-03 18:00:00+00:00,58.43,65.78,0.052000000000000005,1.614,150.7,0.0,0.0,1.459
2016-08-03 19:00:00+00:00,56.75,59.2,-0.002,0.0,99.9,0.0,23.66,2.911
2016-08-03 20:00:00+00:00,56.15,56.1,-0.002,0.0,15.56,0.0,23.92,2.9360000000000004
2016-08-03 21:00:00+00:00,58.45,37.27,0.895,4.9110000000000005,69.17,0.0,23.13,5.1770000000000005
2016-08-03 22:00:00+00:00,58.93,36.13,3.1489999999999996,8.07,85.5,0.0,24.06,5.972
2016-08-03 23:00:00+00:00,58.81,32.96,1.053,6.593,90.8,0.0,23.66,5.972
2016-08-04 00:00:00+00:00,58.2,34.38,1.642,7.7,85.3,0.0,23.33,4.846
2016-08-04 01:00:00+00:00,58.08,35.18,1.656,7.57,91.3,0.0,0.0,4.846
2016-08-04 02:00:00+00:00,57.6,43.46,0.28800000000000003,4.507,87.5,0.0,0.0,6.369
2016-08-04 03:00:00+00:00,57.11,39.69,0.996,6.66,95.3,0.0,0.0,5.442
2016-08-04 04:00:00+00:00,57.6,35.59,1.52,7.5,90.2,0.0,0.0,5.442
2016-08-04 05:00:00+00:00,58.81,36.06,2.2159999999999997,8.41,84.0,0.0,0.0,5.773
2016-08-04 06:00:00+00:00,59.66,42.31,2.418,11.17,87.8,0.0,0.0,3.654
2016-08-04 07:00:00+00:00,61.11,42.92,1.056,6.29,99.7,0.0,28.43,1.469
2016-08-04 08:00:00+00:00,62.43,40.69,1.618,8.31,121.1,0.0,0.0,1.469
2016-08-04 09:00:00+00:00,66.9,31.28,3.528,10.06,132.2,0.0,23.6,4.56
2016-08-04 10:00:00+00:00,67.84,33.89,2.947,9.92,129.6,0.0,0.0,4.56
2016-08-04 11:00:00+00:00,69.17,32.81,4.013,11.57,144.8,0.0,30.55,1.871
2016-08-04 12:00:00+00:00,70.5,30.39,2.9789999999999996,10.59,149.6,0.0,30.55,1.871
2016-08-04 13:00:00+00:00,71.0,29.32,2.3209999999999997,8.98,160.2,0.0,30.49,3.327
2016-08-04 14:00:00+00:00,73.5,25.75,1.442,7.9,144.6,0.0,30.49,2.202
2016-08-04 15:00:00+00:00,73.2,33.15,1.225,8.74,164.6,0.0,30.49,2.004
2016-08-04 16:00:00+00:00,71.6,33.28,1.012,7.5,242.2,0.0,30.49,1.9369999999999998
2016-08-04 17:00:00+00:00,70.6,33.55,0.826,5.211,207.7,0.0,30.62,1.9369999999999998
2016-08-04 18:00:00+00:00,62.89,56.62,0.133,4.74,205.5,0.0,30.68,1.499
2016-08-04 19:00:00+00:00,60.12,48.16,-0.001,0.0,314.6,0.0,0.0,1.45
2016-08-04 20:00:00+00:00,59.05,51.06,-0.001,0.0,8.18,0.0,30.68,1.45
2016-08-04 21:00:00+00:00,59.05,46.28,0.015,0.807,10.56,0.0,30.68,3.069
2016-08-04 22:00:00+00:00,59.41,40.97,-0.002,0.0,6.968,0.0,0.0,3.853
2016-08-04 23:00:00+00:00,58.93,43.05,-0.003,0.0,357.9,0.0,30.68,5.641
2016-08-05 00:00:00+00:00,58.2,44.87,-0.001,0.0,14.23,0.0,30.74,5.641
2016-08-05 01:00:00+00:00,58.69,39.02,0.027000000000000003,1.581,39.08,0.0,30.74,7.63
2016-08-05 02:00:00+00:00,59.05,32.63,0.001,0.505,60.43,0.0,0.0,7.76
2016-08-05 03:00:00+00:00,59.17,30.47,-0.003,0.0,33.9,0.0,30.68,6.832000000000001
2016-08-05 04:00:00+00:00,58.57,30.0,-0.002,0.0,31.15,0.0,30.74,6.832000000000001
2016-08-05 05:00:00+00:00,60.75,33.97,-0.004,0.0,35.93,0.0,30.68,6.303
2016-08-05 06:00:00+00:00,62.44,32.96,-0.006999999999999999,0.0,47.67,0.0,30.74,5.8389999999999995
2016-08-05 07:00:00+00:00,63.52,34.58,-0.009000000000000001,0.0,248.6,0.0,0.0,5.397
2016-08-05 08:00:00+00:00,62.67,44.46,1.3619999999999999,6.76,294.9,0.0,30.68,5.397
2016-08-05 09:00:00+00:00,63.27,52.6,4.422,10.63,296.9,0.0,30.75,3.832
2016-08-05 10:00:00+00:00,63.49,59.51,5.941,12.54,296.6,0.0,30.62,0.508
2016-08-05 11:00:00+00:00,62.52,55.47,7.87,14.73,298.5,0.0,0.0,0.508
2016-08-05 12:00:00+00:00,63.12,46.73,7.51,14.39,298.5,0.0,0.0,4.702
2016-08-05 13:00:00+00:00,63.97,39.4,9.39,16.1,300.9,0.0,30.55,5.029
2016-08-05 14:00:00+00:00,63.37,37.79,9.64,16.37,303.8,0.0,30.55,3.175
2016-08-05 15:00:00+00:00,63.62,30.46,10.84,20.41,304.8,0.0,30.55,0.111
2016-08-05 16:00:00+00:00,61.44,26.9,9.22,18.39,304.8,0.0,30.75,0.111
2016-08-05 17:00:00+00:00,56.73,45.8,11.95,18.86,307.3,0.0,30.68,4.828
2016-08-05 18:00:00+00:00,50.94,58.73,10.7,16.58,311.3,0.0,30.81,2.93
2016-08-05 19:00:00+00:00,52.16,26.71,11.19,16.92,315.9,0.0,30.81,2.93
2016-08-05 20:00:00+00:00,49.02,50.8,11.44,16.82,314.6,0.0,30.81,5.132000000000001
2016-08-05 21:00:00+00:00,49.02,43.33,12.35,19.55,316.2,0.0,30.87,5.132000000000001
2016-08-05 22:00:00+00:00,51.32,26.04,11.73,18.23,315.7,0.0,0.0,6.5889999999999995
2016-08-05 23:00:00+00:00,50.83,23.82,11.56,18.91,317.8,0.0,0.0,7.98
2016-08-06 00:00:00+00:00,47.2,55.58,10.4,16.08,316.8,0.0,30.81,7.52
2016-08-06 01:00:00+00:00,47.33,54.24,12.07,18.2,323.1,0.0,30.81,6.159
2016-08-06 02:00:00+00:00,50.61,24.16,11.44,18.27,322.2,0.0,30.87,6.159
2016-08-06 03:00:00+00:00,48.67,20.59,11.33,18.78,320.4,0.0,30.87,7.94
2016-08-06 04:00:00+00:00,48.55,22.81,11.36,17.5,318.0,0.0,30.8,7.14
2016-08-06 05:00:00+00:00,49.51,17.83,9.57,21.16,322.8,0.0,0.0,7.14
2016-08-06 06:00:00+00:00,51.56,20.12,8.3,13.09,320.9,0.0,30.81,7.16
2016-08-06 07:00:00+00:00,54.59,22.94,7.32,14.43,315.2,0.0,30.81,6.059
2016-08-06 08:00:00+00:00,56.28,24.09,6.022,10.7,304.6,0.0,30.81,6.059
2016-08-06 09:00:00+00:00,55.9,50.05,2.841,10.8,285.6,0.0,0.0,6.765
2016-08-06 10:00:00+00:00,57.1,44.59,3.4339999999999997,10.19,276.5,0.0,30.68,6.765
2016-08-06 11:00:00+00:00,57.82,49.43,4.775,10.02,281.4,0.0,30.62,6.167000000000001
2016-08-06 12:00:00+00:00,57.81,49.16,6.084,12.11,279.5,0.0,30.75,3.082
2016-08-06 13:00:00+00:00,58.42,50.3,6.584,16.21,280.7,0.0,0.0,3.082
2016-08-06 14:00:00+00:00,58.9,48.62,6.3420000000000005,12.58,279.6,0.0,30.62,3.0069999999999997
2016-08-06 15:00:00+00:00,60.72,40.22,6.997999999999999,16.44,296.6,0.0,30.68,3.0069999999999997
2016-08-06 16:00:00+00:00,56.85,50.84,6.39,13.85,291.8,0.0,30.62,0.615
2016-08-06 17:00:00+00:00,54.56,41.57,7.23,15.1,290.6,0.0,0.0,0.615
2016-08-06 18:00:00+00:00,50.82,32.63,7.63,14.97,297.4,0.0,0.0,5.9510000000000005
2016-08-06 19:00:00+00:00,50.83,25.7,11.13,17.26,314.2,0.0,30.81,7.83
2016-08-06 20:00:00+00:00,51.07,24.02,11.4,20.12,318.4,0.0,30.74,7.38
2016-08-06 21:00:00+00:00,49.5,28.66,9.83,15.04,312.2,0.0,30.81,7.18
2016-08-06 22:00:00+00:00,48.53,38.28,10.65,20.15,316.5,0.0,30.81,7.18
2016-08-06 23:00:00+00:00,46.36,58.61,11.37,19.14,312.4,0.0,30.94,8.42
2016-08-07 00:00:00+00:00,44.67,72.0,11.36,18.84,308.8,0.0,30.94,5.749
2016-08-07 01:00:00+00:00,43.82,76.8,11.14,18.3,310.3,0.0,0.0,5.749
2016-08-07 02:00:00+00:00,43.94,85.5,12.24,20.22,314.5,0.0,30.87,3.6289999999999996
2016-08-07 03:00:00+00:00,42.97,83.6,11.24,20.96,310.3,0.0,30.94,3.6289999999999996
2016-08-07 04:00:00+00:00,42.73,88.6,10.27,16.76,310.5,0.0,30.94,4.3580000000000005
2016-08-07 05:00:00+00:00,43.1,73.2,9.82,17.46,310.5,0.0,30.94,4.755
2016-08-07 06:00:00+00:00,43.7,82.5,8.64,16.45,306.2,0.0,30.8,6.146
2016-08-07 07:00:00+00:00,44.67,85.5,7.96,14.4,298.8,0.0,30.94,6.146
2016-08-07 08:00:00+00:00,46.73,76.8,9.31,17.97,295.7,0.0,30.8,7.47
2016-08-07 09:00:00+00:00,48.41,76.4,9.26,17.83,295.4,0.0,30.81,6.122000000000001
2016-08-07 10:00:00+00:00,45.02,81.7,8.79,18.3,291.8,0.0,30.94,6.122000000000001
2016-08-07 11:00:00+00:00,45.14,84.8,8.76,16.45,302.3,0.0,30.81,6.191
2016-08-07 12:00:00+00:00,46.23,77.6,8.12,18.2,297.1,0.0,30.94,6.257999999999999
2016-08-07 13:00:00+00:00,45.87,81.0,8.76,17.29,286.7,0.0,30.94,4.999
2016-08-07 14:00:00+00:00,43.57,92.2,7.68,14.63,288.6,0.0,0.0,4.999
2016-08-07 15:00:00+00:00,43.7,89.9,7.12,14.13,290.2,0.0,30.94,4.838
2016-08-07 16:00:00+00:00,43.1,93.4,8.03,14.2,288.9,0.0,30.94,4.838
2016-08-07 17:00:00+00:00,42.25,97.3,9.36,18.37,286.5,0.0,31.0,3.8939999999999997
2016-08-07 18:00:00+00:00,41.52,96.7,9.56,18.51,293.2,0.0,30.94,3.8939999999999997
2016-08-07 19:00:00+00:00,41.04,98.7,8.0,16.18,284.9,0.0,31.0,4.875
2016-08-07 20:00:00+00:00,40.8,99.5,7.12,15.04,282.4,0.0,30.94,4.875
2016-08-07 21:00:00+00:00,40.32,100.0,6.62,12.92,278.6,0.0,30.94,5.526
2016-08-07 22:00:00+00:00,39.84,100.0,6.437,12.42,287.8,0.01,30.94,4.254
2016-08-07 23:00:00+00:00,39.47,99.7,7.17,14.07,296.4,0.0,0.0,4.254
2016-08-08 00:00:00+00:00,38.87,98.9,7.28,13.9,297.2,0.0,31.07,5.439
2016-08-08 01:00:00+00:00,38.51,98.5,6.077000000000001,11.88,300.3,0.0,31.07,6.896
2016-08-08 02:00:00+00:00,38.38,98.5,7.98,13.46,301.6,0.0,31.07,6.433
2016-08-08 03:00:00+00:00,38.38,96.2,8.65,13.87,307.4,0.0,31.07,5.372999999999999
2016-08-08 04:00:00+00:00,39.36,89.4,9.02,16.56,312.5,0.0,31.07,5.372999999999999
2016-08-08 05:00:00+00:00,39.73,89.6,7.97,13.67,306.0,0.0,30.93,5.556
2016-08-08 06:00:00+00:00,41.41,89.4,8.87,14.64,311.3,0.0,30.93,5.6370000000000005
2016-08-08 07:00:00+00:00,40.57,93.4,8.96,15.62,316.8,0.05,30.93,5.6370000000000005
2016-08-08 08:00:00+00:00,40.8,94.1,4.928999999999999,11.24,301.4,0.03,31.0,5.186
2016-08-08 09:00:00+00:00,43.35,88.6,4.013,8.75,287.9,0.0,30.94,5.186
2016-08-08 10:00:00+00:00,42.49,92.5,4.204,9.46,260.3,0.0,30.94,5.5920000000000005
2016-08-08 11:00:00+00:00,42.25,97.6,2.399,5.72,279.5,0.04,30.94,22.44
2016-08-08 12:00:00+00:00,42.37,98.9,2.412,9.56,280.9,0.08,30.94,4.292
2016-08-08 13:00:00+00:00,42.61,97.6,3.392,10.2,291.5,0.03,31.0,4.292
2016-08-08 14:00:00+00:00,41.88,99.9,4.06,9.83,299.0,0.22,31.0,4.954
2016-08-08 15:00:00+00:00,42.61,99.9,6.843999999999999,12.58,310.2,0.03,30.94,6.013999999999999
2016-08-08 16:00:00+00:00,42.01,100.0,6.455,14.0,302.8,0.0,31.0,3.8939999999999997
2016-08-08 17:00:00+00:00,41.52,100.0,5.961,12.82,306.7,0.02,30.94,3.8939999999999997
2016-08-08 18:00:00+00:00,40.19,99.4,7.1,12.21,307.2,0.01,30.94,5.881
2016-08-08 19:00:00+00:00,40.08,97.3,9.22,15.78,325.5,0.0,30.93,6.9639999999999995
2016-08-08 20:00:00+00:00,40.93,96.3,9.65,17.13,332.6,0.0,30.87,3.253
2016-08-08 21:00:00+00:00,41.05,98.4,8.9,15.35,318.2,0.08,30.94,3.253
2016-08-08 22:00:00+00:00,40.56,99.1,8.03,16.25,318.3,0.01,30.94,5.0569999999999995
2016-08-08 23:00:00+00:00,40.69,98.9,9.16,17.87,328.4,0.03,30.93,4.115
2016-08-09 00:00:00+00:00,40.2,97.7,10.33,17.74,325.4,0.0,31.0,4.115
2016-08-09 01:00:00+00:00,41.05,99.6,10.81,17.84,326.3,0.0,30.93,3.451
2016-08-09 02:00:00+00:00,40.69,100.0,13.18,22.45,326.7,0.0,30.93,3.451
2016-08-09 03:00:00+00:00,40.8,100.0,6.401,14.13,306.4,0.05,30.94,3.787
2016-08-09 04:00:00+00:00,39.96,100.0,6.2620000000000005,15.35,294.6,0.13,30.93,3.39
2016-08-09 05:00:00+00:00,39.35,100.0,7.31,17.3,298.7,0.02,31.0,3.39
2016-08-09 06:00:00+00:00,39.96,100.0,5.9639999999999995,13.26,302.8,0.0,30.93,4.38
2016-08-09 07:00:00+00:00,40.56,100.0,6.0889999999999995,12.25,305.7,0.01,31.0,4.511
2016-08-09 08:00:00+00:00,41.65,100.0,5.917000000000001,12.79,301.2,0.02,30.94,4.525
2016-08-09 09:00:00+00:00,42.37,100.0,4.762,14.33,293.9,0.01,31.0,5.547999999999999
2016-08-09 10:00:00+00:00,43.7,100.0,5.76,14.84,299.6,0.02,30.94,5.547999999999999
2016-08-09 11:00:00+00:00,42.61,100.0,6.888,13.29,303.4,0.01,30.94,5.749
2016-08-09 12:00:00+00:00,44.79,100.0,6.529,14.54,301.0,0.0,0.0,3.497
2016-08-09 13:00:00+00:00,44.91,100.0,7.38,13.19,310.6,0.02,30.94,3.497
2016-08-09 14:00:00+00:00,43.94,100.0,8.21,13.59,313.5,0.0,31.0,5.8839999999999995
2016-08-09 15:00:00+00:00,43.7,100.0,8.86,14.13,318.9,0.01,30.94,5.417999999999999
2016-08-09 16:00:00+00:00,43.34,100.0,9.62,17.46,310.5,0.03,30.94,4.5569999999999995
2016-08-09 17:00:00+00:00,43.1,100.0,7.73,13.36,315.7,0.02,30.94,3.563
2016-08-09 18:00:00+00:00,43.1,100.0,10.04,17.46,320.8,0.0,30.94,3.563
2016-08-09 19:00:00+00:00,42.25,100.0,10.54,16.15,319.0,0.0,31.0,3.762
2016-08-09 20:00:00+00:00,42.25,98.1,8.06,15.61,329.7,0.0,30.94,3.762
2016-08-09 21:00:00+00:00,42.73,98.4,6.1739999999999995,14.27,332.3,0.01,30.94,4.288
2016-08-09 22:00:00+00:00,41.65,99.0,2.015,7.57,342.8,0.0,30.94,5.351
2016-08-09 23:00:00+00:00,42.14,100.0,0.856,4.476,331.5,0.0,30.94,5.474
2016-08-10 00:00:00+00:00,40.56,100.0,0.1,3.971,344.4,0.0,30.94,6.376
2016-08-10 01:00:00+00:00,40.32,100.0,0.424,2.356,340.0,0.0,30.93,6.646
2016-08-10 02:00:00+00:00,39.84,100.0,0.39899999999999997,2.8939999999999997,324.5,0.0,31.07,4.909
2016-08-10 03:00:00+00:00,41.53,94.2,0.071,2.255,49.94,0.0,0.0,4.909
2016-08-10 04:00:00+00:00,42.02,92.9,0.107,2.423,53.27,0.0,31.0,5.439
2016-08-10 05:00:00+00:00,44.68,88.4,-0.008,0.10099999999999999,15.83,0.0,31.0,5.439
2016-08-10 06:00:00+00:00,46.01,87.0,-0.01,0.034,82.1,0.0,30.94,0.034
2016-08-10 07:00:00+00:00,49.03,82.6,-0.01,0.067,121.2,0.0,30.87,0.034
2016-08-10 08:00:00+00:00,50.48,90.2,-0.008,0.23600000000000002,154.0,0.0,30.87,4.301
2016-08-10 09:00:00+00:00,55.55,69.5,0.32899999999999996,4.104,135.4,0.0,30.81,0.37200000000000005
2016-08-10 10:00:00+00:00,56.86,80.0,0.5539999999999999,3.465,156.5,0.0,30.68,0.37200000000000005
2016-08-10 11:00:00+00:00,56.13,86.6,0.444,3.733,204.5,0.0,30.75,1.311
2016-08-10 12:00:00+00:00,57.46,82.0,1.157,4.977,228.3,0.0,30.75,0.862
2016-08-10 13:00:00+00:00,59.76,79.6,1.053,7.16,267.0,0.0,30.68,0.862
2016-08-10 14:00:00+00:00,60.48,82.0,1.8559999999999999,6.053,287.9,0.0,30.68,3.467
2016-08-10 15:00:00+00:00,61.32,78.7,3.6710000000000003,9.08,302.1,0.0,30.68,2.355
2016-08-10 16:00:00+00:00,61.44,72.8,0.753,4.6739999999999995,282.6,0.0,30.68,2.355
2016-08-10 17:00:00+00:00,62.17,69.47,0.157,1.7480000000000002,289.2,0.0,30.75,2.355
2016-08-10 18:00:00+00:00,55.28,71.1,0.22,1.8159999999999998,311.0,0.0,30.81,2.355
2016-08-10 19:00:00+00:00,54.57,63.03,2.151,5.584,325.0,0.0,30.81,2.728
2016-08-10 20:00:00+00:00,54.82,52.68,2.9819999999999998,6.457999999999999,334.0,0.0,30.81,2.728
2016-08-10 21:00:00+00:00,55.43,46.02,3.859,6.627000000000001,343.0,0.0,30.81,4.766
2016-08-10 22:00:00+00:00,55.54,45.48,4.9719999999999995,8.65,355.3,0.0,30.88,4.504
2016-08-10 23:00:00+00:00,53.25,48.98,2.133,6.392,9.59,0.0,30.81,4.504
2016-08-11 00:00:00+00:00,53.25,48.31,2.033,3.97,6.287000000000001,0.0,30.81,7.98
2016-08-11 01:00:00+00:00,53.38,49.59,0.040999999999999995,1.177,19.12,0.0,30.94,5.529
2016-08-11 02:00:00+00:00,53.98,44.61,0.171,1.615,14.89,0.0,0.0,5.529
2016-08-11 03:00:00+00:00,53.13,49.05,0.223,2.086,39.92,0.0,30.81,7.05
2016-08-11 04:00:00+00:00,53.5,53.96,0.6709999999999999,3.028,58.62,0.0,30.81,5.529
2016-08-11 05:00:00+00:00,56.04,48.85,0.752,3.97,78.1,0.0,30.74,5.529
