,Temperature_m,Relative_Humidity_m,Temperature_tl,Relative_Humidity_tl,Wind_Speed_Average_tl,Wind_Speed_Maximum_tl,Wind_Direction_(deg.)_tl,precip,depth,pressure,above,below,near,storm_slabs,wet_slabs,persistent,wind_slab,loose_wet,glide,cornices,loose_dry
2015-12-28 05:00:00,23.93,94.0,22.3,97.8,8.27,17.14,310.7,0.0,83.1,1010.946,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 06:00:00,23.21,94.2,22.06,97.4,4.121,12.29,302.0,0.0,83.1,1011.101,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 07:00:00,19.06,93.3,21.09,96.1,4.92,11.82,307.2,0.0,83.0,1011.256,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 08:00:00,19.55,93.6,21.59,96.2,10.18,23.61,326.2,0.0,82.9,1011.528,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 09:00:00,22.12,93.8,22.31,93.9,12.0,20.71,323.7,0.0,82.9,1011.799,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 10:00:00,24.55,93.9,23.28,93.3,9.23,19.4,316.6,0.0,82.85,1012.327,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 11:00:00,26.61,91.6,22.91,89.6,11.44,20.44,323.2,0.0,82.8,1012.128,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 12:00:00,26.36,94.6,23.27,90.6,9.35,18.89,322.6,0.0,82.69999999999997,1012.128,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 13:00:00,25.14,93.9,23.64,91.6,6.6770000000000005,14.28,303.9,0.0,82.55,1011.992,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 14:00:00,25.39,94.7,23.76,92.1,8.99,15.72,302.5,0.0,82.5,1011.992,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 15:00:00,25.75,94.6,23.64,89.6,8.11,17.41,322.8,0.0,82.45,1011.992,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 16:00:00,24.9,94.3,21.45,93.1,6.954,14.31,315.6,0.0,82.4,1012.263,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 17:00:00,19.79,93.5,20.01,94.3,5.052,11.85,312.8,0.0,82.35,1012.573,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 18:00:00,18.45,93.1,18.93,94.0,0.917,7.38,302.1,0.0,82.3,1012.883,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 19:00:00,17.23,92.5,19.05,94.0,0.278,3.2,292.6,0.0,82.25,1013.019,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 20:00:00,16.87,92.3,19.29,94.0,0.6890000000000001,4.9510000000000005,297.9,0.0,82.15,1013.431,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 21:00:00,16.27,92.1,19.9,93.9,0.242,2.189,298.7,0.0,82.05,1013.34,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 22:00:00,16.28,92.1,19.54,93.6,2.88,12.06,307.4,0.0,81.95,1013.369,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-28 23:00:00,16.28,91.8,18.93,93.3,5.877999999999999,10.98,313.5,0.0,81.9,1013.504,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 00:00:00,15.42,91.4,18.57,92.9,6.223,13.88,317.7,0.0,81.9,1013.504,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 00:10:00,14.45,91.3,18.2,93.1,7.86,14.55,317.3,0.0,81.9,1012.962,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 01:00:00,14.45,91.3,18.2,93.1,7.86,14.55,317.3,0.0,81.9,1012.962,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 02:00:00,13.59,90.9,17.47,92.3,7.12,14.35,318.9,0.0,81.9,1012.826,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 03:00:00,13.96,91.0,18.2,93.6,7.59,13.07,320.3,0.0,81.9,1013.233,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 04:00:00,15.91,91.6,18.2,93.6,5.25,13.74,317.2,0.0,81.9,1012.962,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 05:00:00,15.18,91.4,18.2,92.4,4.41,11.11,320.3,0.0,81.9,1012.69,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 06:00:00,16.15,91.5,18.44,93.2,1.82,9.57,310.7,0.0,81.9,1012.826,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 07:00:00,16.52,91.8,19.05,93.2,0.224,2.425,292.9,0.0,81.9,1012.69,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 08:00:00,19.2,93.0,19.78,94.5,0.017,0.8420000000000001,259.5,0.03,81.9,1012.784,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 09:00:00,21.99,93.7,20.14,94.2,0.065,1.92,247.9,0.01,81.9,1013.155,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 10:00:00,23.09,93.7,21.72,93.0,-0.01,0.135,236.1,0.06,81.9,1013.426,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 11:00:00,23.58,93.4,21.47,92.4,0.453,5.658,268.8,0.04,81.9,1013.276,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 12:00:00,25.4,93.2,23.04,91.3,0.483,3.671,273.1,0.04,81.9,1012.709,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 13:00:00,25.02,92.8,23.52,91.3,0.503,4.58,265.3,0.02,81.9,1012.534,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 14:00:00,24.53,93.5,23.39,91.5,0.23,3.232,266.5,0.02,81.9,1012.399,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 15:00:00,23.92,94.1,21.7,93.9,0.142,1.818,250.4,0.02,81.9,1012.399,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 16:00:00,22.1,94.4,21.22,94.4,0.135,3.0980000000000003,245.6,0.01,81.9,1012.704,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 17:00:00,21.25,93.8,19.89,95.0,-0.011,0.135,165.7,0.0,81.9,1012.98,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 18:00:00,21.26,93.7,20.5,94.2,-0.011,0.135,124.5,0.0,81.9,1013.279,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 19:00:00,21.5,93.9,19.9,95.7,-0.012,0.101,121.3,0.0,81.9,1013.555,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 20:00:00,21.38,94.0,19.29,96.0,-0.008,0.404,98.1,0.0,81.9,1013.679,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 21:00:00,21.26,94.0,19.54,96.0,0.004,0.909,98.2,0.0,81.9,1013.828,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 22:00:00,20.77,93.9,18.69,95.9,0.039,1.5490000000000002,94.1,0.0,81.9,1014.239,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29 23:00:00,20.16,93.3,17.96,95.1,0.851,6.332000000000002,91.3,0.0,81.9,1014.507,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 00:00:00,19.8,93.1,17.23,95.0,3.367,9.46,83.4,0.0,81.9,1014.782,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 01:00:00,19.67,93.0,17.23,93.2,4.141,7.75,85.3,0.0,81.9,1015.053,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 02:00:00,18.7,92.8,17.6,93.2,1.485,6.4670000000000005,82.3,0.0,81.9,1015.46,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 03:00:00,18.94,92.7,17.6,92.6,4.562,10.58,81.8,0.0,81.9,1015.867,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 04:00:00,18.94,92.7,16.63,91.4,3.651,8.72,83.9,0.0,81.9,1016.409,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 05:00:00,18.33,92.6,16.38,91.6,2.789,8.25,84.4,0.0,81.9,1016.951,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 06:00:00,16.14,91.8,16.26,90.5,5.785,10.34,82.0,0.0,81.9,1017.358,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 07:00:00,16.02,92.6,14.56,91.7,4.2639999999999985,10.44,87.1,0.0,81.9,1017.927,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 08:00:00,16.26,92.3,13.97,91.7,1.03,9.9,90.3,0.0,81.9,1018.598,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 09:00:00,16.75,92.2,13.6,93.1,2.692,12.19,83.8,0.0,81.9,1019.269,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 10:00:00,16.99,91.5,14.69,90.8,2.669,14.89,82.6,0.0,81.9,1020.07,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 11:00:00,17.23,91.5,16.15,89.5,3.438,12.63,87.7,0.0,81.9,1020.206,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 12:00:00,18.82,91.5,17.35,87.7,4.555,14.82,88.2,0.0,81.9,1020.206,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 13:00:00,20.16,90.5,17.84,83.8,6.004,13.74,88.4,0.0,81.9,1020.206,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 14:00:00,19.92,91.6,18.69,83.9,2.574,10.85,91.4,0.0,81.9,1020.206,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 15:00:00,19.06,91.9,18.57,83.3,0.436,4.412,98.1,0.0,81.9,1020.477,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 16:00:00,17.23,91.6,18.2,79.7,4.134,12.16,83.3,0.0,81.9,1020.612,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 17:00:00,14.2,91.0,16.75,80.2,3.83,9.87,83.0,0.0,81.9,1020.964,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 18:00:00,13.35,90.4,16.5,76.5,4.24,10.04,78.0,0.0,81.9,1021.371,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 19:00:00,12.49,90.4,16.14,73.9,4.853,12.97,78.2,0.0,81.9,1021.778,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 20:00:00,12.25,90.3,14.69,79.8,4.481,11.52,75.0,0.0,81.9,1022.05,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 21:00:00,12.38,90.2,14.58,86.0,2.764,11.35,82.4,0.0,81.9,1022.482,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 22:00:00,11.29,90.0,13.25,90.9,5.879,13.34,77.7,0.0,81.9,1022.393,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-30 23:00:00,10.68,89.5,13.25,90.9,4.436,12.13,78.8,0.0,81.9,1022.674,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-31 00:00:00,9.82,89.3,15.55,71.0,5.97,15.26,77.3,0.0,81.9,1022.674,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 01:00:00,9.7,89.2,18.7,58.55,3.996,14.15,84.4,0.0,81.9,1022.674,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 02:00:00,10.31,89.3,13.6,79.1,5.198,12.43,81.9,0.0,81.9,1022.945,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 03:00:00,8.97,88.8,16.87,62.92,7.81,17.01,73.3,0.0,81.9,1023.352,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 04:00:00,11.17,90.0,10.45,93.0,1.077,6.871,94.2,0.0,81.9,1023.488,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 05:00:00,13.23,90.8,10.46,92.0,1.2819999999999998,6.199,93.2,0.0,81.9,1023.297,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 06:00:00,12.61,91.3,11.91,91.4,3.004,7.61,102.1,0.0,81.9,1023.949,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 07:00:00,12.13,90.5,19.07,60.51,8.49,21.83,94.4,0.0,81.9,1024.22,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 08:00:00,14.08,88.6,19.78,57.4,13.94,29.64,88.9,0.0,81.9,1024.355,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 09:00:00,15.91,88.6,18.81,63.46,18.24,34.29,88.6,0.0,81.9,1025.034,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 10:00:00,15.91,88.8,19.29,66.69,22.46,42.37,87.8,0.0,81.9,1025.441,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 11:00:00,18.7,89.0,19.9,61.97,22.37,35.57,86.0,0.0,81.9,1025.629,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 12:00:00,19.55,86.7,21.23,52.27,16.17,34.42,91.7,0.0,81.9,1024.951,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 13:00:00,19.06,88.5,22.32,52.21,17.9,34.15,92.5,0.0,81.9,1024.544,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 14:00:00,17.6,87.8,21.11,56.11,16.34,36.61,87.6,0.0,81.9,1024.544,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 15:00:00,18.33,84.1,22.08,53.62,16.12,32.3,87.6,0.0,81.9,1024.544,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 16:00:00,18.82,82.6,22.32,47.96,19.29,37.55,88.3,0.0,81.9,1024.816,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 17:00:00,18.33,78.03,20.14,55.24,20.16,34.22,88.8,0.0,81.9,1024.816,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 18:00:00,18.33,75.39,20.75,56.32,18.58,39.74,84.8,0.0,81.9,1024.816,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 19:00:00,18.33,76.07,19.17,57.12,18.55,34.25,83.3,0.0,81.9,1024.951,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 20:00:00,18.58,70.51,20.26,55.91,14.88,33.04,87.8,0.0,81.9,1025.087,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 21:00:00,19.19,72.54,19.66,55.44,12.38,29.47,89.6,0.0,81.9,1025.087,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 22:00:00,18.09,70.51,20.14,50.93,14.79,34.49,89.8,0.0,81.9,1024.951,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-31 23:00:00,18.58,65.9,20.51,59.14,17.93,36.44,85.6,0.0,81.9,1024.816,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-01 00:00:00,19.19,58.64,18.2,60.9,21.22,37.62,92.2,0.0,81.9,1024.544,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 01:00:00,20.28,47.73,17.96,53.08,14.74,34.59,90.6,0.0,81.9,1024.273,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 02:00:00,22.12,30.92,19.29,50.39,10.76,19.37,101.3,0.0,81.9,1023.731,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 03:00:00,22.73,33.56,19.41,48.7,11.47,25.77,97.6,0.0,81.9,1023.731,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 04:00:00,25.41,33.22,21.23,47.49,11.94,23.34,93.0,0.0,81.9,1022.917,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 05:00:00,23.82,32.88,21.11,48.97,12.44,26.64,98.1,0.0,81.9,1022.646,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 06:00:00,24.07,37.83,22.45,44.86,12.53,37.96,94.9,0.0,81.9,1022.502,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 07:00:00,26.63,25.63,23.42,39.14,13.23,28.6,93.6,0.0,81.9,1022.638,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 08:00:00,25.28,31.59,23.41,40.15,14.37,34.73,113.0,0.0,81.9,1022.334,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 09:00:00,25.03,34.23,24.38,35.23,15.89,32.63,109.0,0.0,81.9,1023.003,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 10:00:00,25.14,32.87,24.86,32.66,15.53,31.89,110.9,0.0,81.9,1023.107,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 11:00:00,26.49,35.51,25.82,26.94,14.82,27.24,103.0,0.0,81.9,1022.293,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 12:00:00,27.1,30.84,24.73,33.13,14.48,30.67,101.6,0.0,81.9,1021.48,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 13:00:00,28.56,26.64,26.91,30.24,12.8,25.08,107.6,0.0,81.9,1020.803,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 14:00:00,26.97,29.21,26.18,34.14,10.96,20.94,102.3,0.0,81.9,1020.667,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 15:00:00,24.29,36.19,23.52,37.58,11.57,30.17,97.6,0.0,81.9,1020.531,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 16:00:00,26.36,31.99,26.18,32.32,10.98,26.77,102.9,0.0,81.9,1020.26,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 17:00:00,25.88,31.79,23.52,40.34,10.08,24.95,98.7,0.0,81.9,1019.989,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 18:00:00,24.42,38.23,23.4,37.85,10.43,23.87,104.9,0.0,81.9,1019.331,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 19:00:00,24.42,31.99,23.52,30.98,10.24,26.23,103.4,0.0,81.9,1019.079,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 20:00:00,22.23,41.15,23.77,30.71,10.76,28.86,101.5,0.0,81.9,1018.975,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 21:00:00,22.12,43.53,22.92,31.18,11.6,24.58,95.2,0.0,81.9,1018.85,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 22:00:00,21.87,36.81,22.2,30.65,11.1,20.65,101.2,0.0,81.9,1018.578,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-01 23:00:00,20.04,46.31,22.81,27.82,11.13,22.63,101.7,0.0,81.9,1018.443,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-02 00:00:00,22.24,33.9,21.11,33.61,8.94,30.99,102.2,0.0,80.65,1018.307,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 01:00:00,22.36,31.59,21.11,32.06,10.2,21.83,107.3,0.0,80.6,1018.443,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 02:00:00,19.92,42.17,19.41,36.71,10.03,27.35,94.4,0.0,80.6,1017.765,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 03:00:00,22.6,31.19,20.26,34.56,9.86,19.3,102.5,0.0,80.6,1017.358,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 04:00:00,22.36,33.42,20.63,32.2,9.3,21.05,95.9,0.0,80.6,1016.951,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 05:00:00,21.38,35.19,20.02,37.12,10.3,22.9,102.0,0.0,80.6,1016.409,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 06:00:00,19.43,38.1,19.54,37.32,9.23,21.62,96.3,0.0,80.6,1016.544,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 07:00:00,14.93,51.74,15.66,47.89,7.66,21.39,100.3,0.0,80.6,1016.592,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 08:00:00,15.3,51.2,14.93,48.58,7.58,22.03,100.4,0.0,80.55,1016.624,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 09:00:00,17.38,45.03,18.09,42.24,13.47,34.02,91.2,0.0,80.45,1016.488,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 10:00:00,19.57,46.11,16.38,48.77,8.66,23.14,104.3,0.0,80.25,1016.328,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 11:00:00,19.06,47.66,17.35,49.11,8.44,22.3,92.3,0.0,80.04499999999999,1016.253,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 12:00:00,17.6,49.02,15.9,52.68,8.08,17.85,109.2,0.0,79.99,1015.731,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 13:00:00,17.72,51.86,15.29,58.34,8.92,18.93,101.4,0.0,79.96000000000002,1015.053,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 14:00:00,17.11,55.86,14.81,60.02,10.43,22.77,92.9,0.0,79.93,1014.239,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 15:00:00,17.11,56.75,15.66,60.43,13.04,27.02,88.1,0.0,79.93,1013.833,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 16:00:00,16.5,57.02,15.41,58.07,10.6,27.11,88.9,0.0,79.86000000000001,1013.701,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 17:00:00,15.91,60.16,14.21,63.67,14.08,28.73,85.0,0.0,79.76,1013.504,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 18:00:00,16.52,62.33,14.09,68.79,11.66,27.66,93.7,0.0,79.73,1013.504,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 19:00:00,15.79,65.78,14.45,77.9,14.05,28.4,85.7,0.0,79.73,1012.825,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 20:00:00,13.71,73.18,11.67,79.6,9.68,25.13,92.0,0.0,79.695,1013.369,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 21:00:00,12.61,75.28,10.46,81.7,9.19,19.81,90.4,0.0,79.625,1012.962,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 22:00:00,12.0,78.74,10.58,83.6,7.99,18.7,90.3,0.0,79.56,1012.419,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-02 23:00:00,12.25,75.69,9.37,82.1,8.77,23.15,90.0,0.0,79.46000000000002,1012.419,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
