Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.),"Precipitation ("")","24 hour snowfall ("")","Snow Depth ("")"
2016-09-25 06:00,13.6,52.04,83.3,-0.034,1.577,5.618,62.13,0.0,17.43,3.41
2016-09-25 05:00,13.61,51.56,84.3,-0.034,0.026,1.278,49.7,0.0,17.43,2.087
2016-09-25 04:00,13.6,51.07,83.2,-0.034,0.004,0.235,21.53,0.0,17.36,1.357
2016-09-25 03:00,13.6,52.29,78.0,-0.034,0.061,2.22,35.61,0.0,17.56,1.357
2016-09-25 02:00,13.59,51.68,67.22,-0.034,0.519,3.23,61.59,0.0,17.5,2.484
2016-09-25 01:00,13.6,50.47,68.23,-0.034,0.13,2.725,40.6,0.0,17.43,2.484
2016-09-25 00:00,13.61,50.83,66.27,-0.034,0.035,1.312,24.27,0.0,17.43,4.341
2016-09-24 23:00,13.62,52.77,64.19,-0.034,0.653,5.685,26.83,0.0,17.56,4.341
2016-09-24 22:00,13.62,52.4,67.08,-0.034,0.805,4.205,6.075,0.0,17.56,3.417
2016-09-24 21:00,13.62,52.89,64.12,-0.034,4.961,12.58,345.1,0.0,17.5,3.417
2016-09-24 20:00,13.6,51.68,46.9,3.6,7.77,13.19,323.6,0.0,-230.5,4.47
2016-09-24 19:00,13.61,49.5,14.73,4.979,7.18,10.97,324.7,0.0,17.7,7.96
2016-09-24 18:00,13.61,49.0,20.65,-0.034,3.834,9.52,312.7,0.0,17.44,3.342
2016-09-24 17:00,13.62,53.84,49.31,-0.034,1.346,6.088,278.9,0.0,17.44,3.072
2016-09-24 16:00,13.6,53.84,52.13,-0.034,2.374,7.03,252.2,0.0,17.44,2.396
2016-09-24 15:00,13.62,54.45,62.76,-0.034,0.857,5.584,248.1,0.0,17.44,2.396
2016-09-24 14:00,13.62,52.75,68.28,-0.034,0.541,4.776,207.8,0.0,17.57,4.912
2016-09-24 13:00,13.62,49.97,71.4,-0.034,0.86,5.248,238.4,0.0,17.43,2.087
2016-09-24 12:00,13.62,50.11,64.46,-0.067,0.597,5.113,142.4,0.0,17.43,2.087
2016-09-24 11:00,13.61,48.18,66.22,-0.034,0.451,3.567,160.1,0.0,17.43,3.894
2016-09-24 10:00,13.6,47.82,68.37,-0.034,0.249,2.591,183.2,0.0,17.43,3.894
2016-09-24 09:00,13.59,47.47,45.36,-0.034,0.011,0.875,127.1,0.0,17.49,6.098
2016-09-24 08:00,13.61,39.48,61.86,-0.067,0.088,1.447,93.6,0.0,17.55,6.734
2016-09-24 07:00,13.6,39.73,44.77,-0.034,0.428,7.14,89.1,0.0,17.55,6.387
2016-09-24 06:00,13.59,42.52,23.49,1.178,5.982,12.42,339.9,0.0,17.55,6.387
2016-09-24 05:00,13.59,35.13,47.93,5.117,11.87,19.02,324.0,0.0,17.48,7.1
2016-09-24 04:00,13.59,31.86,77.2,8.25,12.32,17.77,326.6,0.0,17.55,5.791
2016-09-24 03:00,13.59,30.04,93.7,8.41,12.56,18.82,318.4,0.0,17.81,5.791
2016-09-24 02:00,13.59,32.7,100.0,8.08,11.93,17.4,315.8,0.0,17.28,6.454
2016-09-24 01:00,13.61,32.95,100.0,6.462,10.28,15.92,313.5,0.0,17.68,6.322
2016-09-24 00:00,13.61,33.67,100.0,5.655,11.5,19.32,309.7,0.0,17.42,6.322
2016-09-23 23:00,13.61,35.0,99.6,5.99,12.1,26.86,311.2,0.0,17.42,6.476
2016-09-23 22:00,13.63,35.96,100.0,6.798,14.97,23.22,315.2,0.03,17.69,5.852
2016-09-23 21:00,13.61,38.02,100.0,8.04,15.34,26.31,315.8,0.03,17.55,4.424
2016-09-23 20:00,13.61,38.86,100.0,8.18,13.81,22.71,313.2,0.03,17.56,4.424
2016-09-23 19:00,13.61,39.46,100.0,7.81,13.49,21.6,311.0,0.01,17.36,1.576
2016-09-23 18:00,13.6,39.95,100.0,7.13,12.71,23.35,306.0,0.03,17.36,1.576
2016-09-23 17:00,13.63,40.07,100.0,4.946,11.03,18.27,302.2,0.05,17.43,3.629
2016-09-23 16:00,13.63,39.95,100.0,4.408,10.99,20.39,299.4,0.1,17.49,4.027
2016-09-23 15:00,13.61,39.83,100.0,5.821,10.31,19.25,300.6,0.08,17.43,1.443
2016-09-23 14:00,13.61,39.83,100.0,4.273,9.51,20.26,295.7,0.07,17.43,1.443
2016-09-23 13:00,13.6,39.35,100.0,2.221,8.56,15.38,291.9,0.08,17.42,5.372
2016-09-23 12:00,13.61,38.87,100.0,1.952,8.09,17.47,295.9,0.01,17.49,5.372
2016-09-23 11:00,13.6,38.02,99.3,1.447,7.43,17.7,300.4,0.06,17.42,3.936
2016-09-23 10:00,13.61,37.79,96.5,0.505,6.188,14.61,296.0,0.02,17.48,3.936
2016-09-23 09:00,13.61,36.46,85.3,4.712,10.37,18.75,309.9,0.0,17.42,6.719
2016-09-23 08:00,13.61,35.01,72.2,5.082,11.7,20.57,308.9,0.0,17.48,7.05
2016-09-23 07:00,13.6,36.34,53.45,7.84,12.47,22.96,316.8,0.0,17.42,7.85
2016-09-23 06:00,13.61,35.61,65.1,8.21,12.67,19.89,314.2,0.0,17.48,6.255
2016-09-23 05:00,13.59,35.61,49.95,6.193,10.49,17.17,314.4,0.0,17.55,5.791
2016-09-23 04:00,13.61,36.34,55.87,2.053,9.21,15.58,318.7,0.0,17.61,5.791
2016-09-23 03:00,13.61,36.7,57.83,4.881,9.18,15.08,321.0,0.0,17.48,6.52
2016-09-23 02:00,13.6,35.97,68.33,6.227,12.63,19.82,317.5,0.0,17.48,6.52
2016-09-23 01:00,13.61,34.76,88.1,6.462,11.53,20.09,314.2,0.0,17.42,6.189
2016-09-23 00:00,13.61,36.22,90.4,5.621,9.34,15.21,310.3,0.0,17.42,6.189
2016-09-22 23:00,13.6,35.97,82.7,5.655,10.7,19.05,320.6,0.0,17.42,6.322
2016-09-22 22:00,13.61,37.06,91.6,5.655,11.33,18.38,317.9,0.0,17.55,6.322
2016-09-22 21:00,13.6,37.19,89.5,6.092,10.79,18.98,316.1,0.0,17.42,6.918
2016-09-22 20:00,13.61,37.06,84.1,5.789,11.86,19.12,323.7,0.0,17.55,8.18
2016-09-22 19:00,13.59,36.58,89.4,7.3,13.24,23.73,324.0,0.0,17.48,5.346
2016-09-22 18:00,13.59,36.7,88.3,7.71,12.31,23.73,317.7,0.0,17.42,5.346
2016-09-22 17:00,13.61,36.2,89.0,5.384,11.07,19.41,308.6,0.0,17.42,6.146
2016-09-22 16:00,13.6,38.25,82.6,5.821,11.78,20.22,322.1,0.0,17.43,5.804
2016-09-22 15:00,13.61,42.37,76.4,1.682,10.0,18.54,315.2,0.0,17.42,5.804
2016-09-22 14:00,13.61,37.16,95.8,3.432,7.68,14.64,313.8,0.0,17.49,7.94
2016-09-22 13:00,13.62,37.89,95.8,6.191,12.02,20.32,317.7,0.0,17.43,4.827
2016-09-22 12:00,13.62,43.82,79.1,5.35,12.18,21.1,315.6,0.0,17.43,4.827
2016-09-22 11:00,13.61,44.67,77.0,0.74,9.1,26.75,323.6,0.0,17.43,4.954
2016-09-22 10:00,13.61,40.31,85.7,5.25,11.13,19.28,317.8,0.0,17.42,4.575
2016-09-22 09:00,13.61,37.42,96.3,5.486,10.99,18.68,319.8,0.0,17.42,4.575
2016-09-22 08:00,13.59,37.55,92.6,0.37,9.66,17.7,319.8,0.0,17.42,6.189
2016-09-22 07:00,13.6,35.61,96.7,2.053,9.31,15.72,320.4,0.0,17.42,6.189
2016-09-22 06:00,13.59,34.52,91.2,-0.034,4.129,13.5,338.8,0.0,17.48,7.32
2016-09-22 05:00,13.61,37.19,66.37,2.895,6.822,12.05,341.5,0.0,17.55,6.719
2016-09-22 04:00,13.6,36.58,73.3,3.77,7.85,13.67,332.4,0.0,17.42,6.719
2016-09-22 03:00,13.59,36.94,76.8,2.423,5.921,10.5,330.6,0.0,17.42,7.12
2016-09-22 02:00,13.61,36.22,80.0,2.289,5.249,9.32,324.3,0.0,17.42,6.984
2016-09-22 01:00,13.61,39.25,63.14,1.077,5.682,9.9,340.8,0.0,17.42,5.925
2016-09-22 00:00,13.61,38.88,66.91,-0.034,5.734,10.77,348.9,0.0,17.68,5.925
2016-09-21 23:00,13.61,37.67,80.1,0.808,6.43,14.88,338.8,0.0,17.42,6.124
2016-09-21 22:00,13.59,38.64,75.5,1.515,4.562,7.77,345.8,0.0,17.68,6.863
2016-09-21 21:00,13.61,38.03,77.6,-0.034,1.975,6.832,352.2,0.0,17.68,6.765
2016-09-21 20:00,13.59,38.51,83.5,1.245,5.221,9.99,346.0,0.0,17.42,6.765
2016-09-21 19:00,13.61,38.37,89.6,-0.034,1.756,10.5,323.8,0.0,17.43,6.08
2016-09-21 18:00,13.61,39.95,90.9,-0.034,0.403,3.466,306.6,0.0,17.43,6.08
2016-09-21 17:00,13.6,41.76,87.8,-0.034,0.442,2.995,292.9,0.0,17.43,4.933
2016-09-21 16:00,13.62,42.6,84.8,-0.034,0.658,5.349,321.2,0.0,17.43,4.933
2016-09-21 15:00,13.62,45.26,54.57,-0.034,2.63,10.53,88.5,0.0,17.56,7.65
2016-09-21 14:00,13.61,44.53,54.57,0.0,2.749,10.02,134.2,0.0,17.43,8.24
2016-09-21 13:00,13.6,46.47,44.74,-0.034,2.564,12.45,106.3,0.0,17.5,6.323
2016-09-21 12:00,13.6,47.81,49.05,-0.034,2.61,10.03,119.7,0.0,17.63,6.323
2016-09-21 11:00,13.61,45.52,53.77,0.0,2.705,8.58,112.9,0.0,17.69,5.683
2016-09-21 10:00,13.6,44.91,49.8,0.0,3.302,15.81,99.2,0.0,17.43,5.683
2016-09-21 09:00,13.6,43.46,54.71,0.0,4.219,12.32,89.7,0.0,17.42,7.8
2016-09-21 08:00,13.6,41.41,61.99,-0.034,2.968,8.68,83.2,0.0,17.42,7.89
2016-09-21 07:00,13.61,40.34,52.17,-0.034,0.235,2.726,40.09,0.0,17.68,8.04
2016-09-21 06:00,13.61,38.28,62.47,-0.034,0.117,2.558,81.4,0.0,17.42,8.04
2016-09-21 05:00,13.61,38.15,57.96,-0.034,0.04,2.255,41.87,0.0,17.42,7.52
2016-09-21 04:00,13.61,38.64,62.13,-0.034,0.033,0.707,53.56,0.0,17.42,7.52
2016-09-21 03:00,13.61,38.39,65.77,-0.034,0.142,2.289,69.45,0.0,17.55,6.989
2016-09-21 02:00,13.61,38.52,68.73,-0.034,0.371,3.77,69.48,0.0,17.42,6.851
2016-09-21 01:00,13.61,38.16,78.5,-0.034,0.175,3.164,60.77,0.0,17.42,6.851
2016-09-21 00:00,13.61,38.64,65.43,-0.034,0.009,0.572,30.48,0.0,17.55,7.51
2016-09-20 23:00,13.61,38.28,55.6,-0.034,-0.001,0.0,8.69,0.0,17.55,7.51
2016-09-20 22:00,13.59,38.03,62.27,-0.034,-0.001,0.067,5.127,0.0,17.42,8.04
2016-09-20 21:00,13.59,38.16,67.99,-0.034,0.024,1.077,8.71,0.0,17.55,8.18
2016-09-20 20:00,13.61,38.03,67.79,-0.034,0.003,0.37,31.32,0.0,17.42,7.18
2016-09-20 19:00,13.61,38.98,76.4,-0.034,2.011,6.09,346.0,0.0,17.42,7.18
2016-09-20 18:00,13.6,39.7,78.4,0.0,2.778,7.3,304.0,0.0,17.49,4.186
2016-09-20 17:00,13.61,41.63,83.8,0.0,3.769,8.85,304.0,0.0,17.43,4.186
2016-09-20 16:00,13.62,42.96,81.6,0.0,2.994,8.54,291.8,0.0,17.43,2.96
2016-09-20 15:00,13.6,46.95,77.5,0.0,2.722,7.87,274.3,0.0,17.43,2.96
2016-09-20 14:00,13.61,48.53,73.1,-0.034,3.288,9.65,268.9,0.0,17.43,3.415
2016-09-20 13:00,13.62,47.44,69.3,-0.034,3.294,13.12,260.4,0.0,17.43,4.867
2016-09-20 12:00,13.61,43.69,76.8,-0.034,1.811,5.619,237.2,0.0,17.43,5.39
2016-09-20 11:00,13.61,43.58,76.7,-0.034,0.805,4.98,142.9,0.0,17.43,7.47
2016-09-20 10:00,13.61,43.7,75.0,-0.034,0.478,4.24,120.6,0.0,17.43,7.47
2016-09-20 09:00,13.61,42.01,79.6,-0.034,0.635,3.264,120.0,0.0,17.42,6.137
2016-09-20 08:00,13.61,40.94,76.3,-0.034,0.072,1.313,99.6,0.0,17.42,6.137
2016-09-20 07:00,13.59,38.4,62.27,-0.034,0.243,2.491,68.66,0.0,17.55,7.65
2016-09-20 06:00,13.61,35.97,83.7,-0.034,0.184,1.481,68.13,0.0,17.48,7.65
2016-09-20 05:00,13.59,36.7,67.72,-0.034,0.26,2.12,74.2,0.0,17.42,7.91
2016-09-20 04:00,13.61,37.31,70.1,-0.034,0.236,2.895,76.2,0.0,17.48,7.6
2016-09-20 03:00,13.6,36.69,81.9,-0.034,0.702,3.87,54.35,0.0,17.42,7.6
2016-09-20 02:00,13.61,37.17,80.6,-0.034,0.425,4.274,91.7,0.0,17.42,8.49
2016-09-20 01:00,13.61,40.2,27.66,-0.034,2.262,6.663,307.5,0.0,17.42,8.88
2016-09-20 00:00,13.61,40.44,24.1,0.0,2.868,7.34,328.9,0.0,17.62,7.43
2016-09-19 23:00,13.6,39.48,41.86,-0.034,4.808,8.45,318.1,0.0,17.49,6.328
2016-09-19 22:00,13.6,40.46,29.01,3.534,7.19,13.09,321.5,0.0,17.55,6.126
2016-09-19 21:00,13.61,37.55,57.08,3.399,6.434,11.27,313.0,0.0,17.48,6.126
2016-09-19 20:00,13.61,38.15,46.24,2.625,6.745,13.87,317.9,0.0,17.42,5.837
2016-09-19 19:00,13.61,37.17,88.4,2.625,7.39,12.52,315.6,0.0,17.49,5.261
2016-09-19 18:00,13.6,37.77,91.5,1.178,6.172,11.78,300.8,0.0,17.49,5.261
2016-09-19 17:00,13.61,38.49,94.8,1.077,6.287,14.67,299.0,0.0,17.43,6.544
2016-09-19 16:00,13.6,39.34,91.9,1.144,6.859,14.91,302.5,0.0,17.43,6.544
2016-09-19 15:00,13.61,39.7,96.0,1.783,7.22,17.5,297.6,0.0,17.43,6.544
2016-09-19 14:00,13.6,39.46,93.5,3.499,8.6,17.73,299.6,0.0,17.43,3.752
2016-09-19 13:00,13.61,39.1,97.1,2.961,8.44,17.46,299.4,0.0,17.42,2.93
2016-09-19 12:00,13.61,37.9,99.3,3.197,7.41,16.83,299.0,0.0,17.42,2.93
2016-09-19 11:00,13.61,37.77,94.8,2.053,6.696,12.72,299.7,0.0,17.42,4.203
2016-09-19 10:00,13.61,38.38,92.3,3.029,7.8,18.11,300.3,0.0,17.42,4.203
2016-09-19 09:00,13.6,38.51,90.2,3.77,10.42,18.95,309.0,0.0,17.42,5.038
2016-09-19 08:00,13.6,38.28,88.3,3.871,10.38,17.44,310.3,0.0,17.48,5.857
2016-09-19 07:00,13.61,37.06,90.5,4.981,10.37,17.33,309.7,0.0,17.42,5.526
2016-09-19 06:00,13.59,36.22,87.1,5.352,10.11,16.53,310.9,0.0,17.42,5.526
2016-09-19 05:00,13.61,35.37,86.8,2.625,7.05,14.3,301.3,0.0,17.48,5.327
2016-09-19 04:00,13.59,33.79,90.9,2.726,7.87,14.74,306.3,0.0,17.42,5.327
2016-09-19 03:00,13.6,32.7,86.9,4.241,10.13,16.96,313.7,0.0,17.42,6.851
2016-09-19 02:00,13.61,33.31,91.6,6.765,11.42,20.09,320.7,0.0,17.48,6.698
2016-09-19 01:00,13.59,35.84,96.4,4.139,9.92,17.94,316.2,0.0,17.42,4.05
2016-09-19 00:00,13.61,37.66,100.0,3.937,9.81,17.57,313.6,0.0,17.42,4.05
2016-09-18 23:00,13.59,38.02,100.0,3.466,9.79,17.7,310.9,0.0,17.42,5.219
2016-09-18 22:00,13.6,38.73,100.0,4.24,10.59,17.9,306.1,0.0,17.36,4.822
2016-09-18 21:00,13.61,40.07,100.0,5.787,10.93,22.07,302.2,0.0,17.43,2.172
2016-09-18 20:00,13.61,41.28,100.0,5.72,10.91,18.34,299.7,0.0,17.43,2.172
2016-09-18 19:00,13.59,42.61,100.0,4.576,11.46,21.74,302.1,0.0,17.43,3.961
2016-09-18 18:00,13.62,42.49,100.0,5.888,11.11,21.27,295.1,0.0,17.43,1.378
2016-09-18 17:00,13.6,42.73,100.0,4.71,11.29,22.14,297.0,0.01,17.43,1.378
2016-09-18 16:00,13.61,43.81,100.0,5.484,12.88,24.29,302.5,0.0,17.43,4.589
2016-09-18 15:00,13.61,44.66,100.0,5.046,10.43,18.44,302.3,0.02,17.43,3.41
2016-09-18 14:00,13.6,46.11,100.0,1.817,7.72,15.11,289.4,0.04,17.3,3.41
2016-09-18 13:00,13.61,46.23,100.0,1.918,6.437,12.85,296.7,0.12,17.43,2.615
2016-09-18 12:00,13.61,47.44,100.0,2.422,6.157,13.59,287.8,0.09,17.43,1.158
2016-09-18 11:00,13.61,49.02,100.0,1.514,4.625,9.15,281.8,0.02,17.5,1.158
2016-09-18 10:00,13.61,47.44,100.0,0.639,6.316,13.02,295.6,0.0,17.43,3.671
2016-09-18 09:00,13.61,47.81,100.0,1.144,6.056,16.79,292.3,0.0,17.3,3.671
2016-09-18 08:00,13.61,47.81,100.0,1.144,6.056,16.79,292.3,0.0,17.3,3.671
2016-09-18 07:00,13.6,46.12,100.0,0.37,6.826,15.01,300.8,0.01,17.43,4.561
2016-09-18 06:00,13.61,45.03,100.0,4.643,11.17,18.07,313.5,0.0,17.43,0.453
2016-09-18 05:00,13.62,44.43,100.0,5.855,12.1,21.74,314.4,0.02,17.43,0.453
2016-09-18 04:00,13.6,44.67,100.0,5.619,11.92,20.32,311.7,0.01,17.43,2.702
2016-09-18 03:00,13.61,44.55,100.0,6.931,13.81,23.38,315.3,0.02,17.29,2.702
2016-09-18 02:00,13.61,44.55,100.0,6.999,13.33,22.68,315.7,0.01,17.36,3.696
2016-09-18 01:00,13.62,43.58,100.0,5.787,13.13,20.29,313.1,0.02,17.49,4.689
2016-09-18 00:00,13.61,43.46,100.0,6.83,13.46,22.91,311.8,0.04,17.43,4.965
2016-09-17 23:00,13.62,43.94,100.0,7.2,13.54,23.49,304.9,0.05,17.36,2.311
2016-09-17 22:00,13.61,44.67,100.0,6.595,12.73,22.61,302.7,0.04,17.43,2.311
2016-09-17 21:00,13.62,44.67,100.0,6.729,14.05,32.6,299.9,0.05,17.43,2.058
2016-09-17 20:00,13.62,44.42,100.0,7.67,14.28,26.11,306.8,0.1,17.43,2.058
2016-09-17 19:00,13.62,44.06,100.0,5.989,13.69,23.52,304.0,0.12,17.69,2.984
2016-09-17 18:00,13.61,44.54,100.0,6.561,13.01,24.76,309.5,0.12,17.43,2.984
2016-09-17 17:00,13.61,45.51,100.0,6.998,12.65,22.34,306.7,0.15,17.43,4.696
2016-09-17 16:00,13.61,45.15,100.0,7.84,14.58,23.96,312.5,0.15,17.43,4.696
2016-09-17 15:00,13.61,44.67,100.0,8.48,15.22,24.89,313.2,0.2,17.43,3.013
2016-09-17 14:00,13.61,44.41,100.0,8.88,17.03,28.56,310.2,0.12,17.43,3.013
2016-09-17 13:00,13.61,47.8,100.0,6.291,11.46,22.64,286.8,0.24,17.36,3.145
2016-09-17 12:00,13.61,46.71,100.0,6.829,11.81,28.12,289.1,0.19,17.3,2.475
2016-09-17 11:00,13.6,46.35,100.0,5.753,12.22,27.79,289.3,0.17,17.3,1.51
2016-09-17 10:00,13.6,45.64,100.0,6.292,11.73,19.25,292.4,0.22,17.36,1.51
2016-09-17 09:00,13.6,45.03,100.0,5.888,11.81,23.18,295.9,0.14,17.43,5.29
2016-09-17 08:00,13.59,42.25,93.7,5.517,11.98,21.77,303.6,0.04,17.43,5.29
2016-09-17 07:00,13.62,45.02,70.5,5.484,10.38,19.04,298.4,0.0,17.43,5.728
2016-09-17 06:00,13.62,47.68,49.66,4.071,9.38,19.92,297.5,0.0,17.43,7.25
2016-09-17 05:00,13.62,48.41,46.29,2.893,7.91,15.88,295.9,0.0,17.43,7.25
2016-09-17 04:00,13.61,47.93,47.84,4.441,10.13,15.91,302.2,0.0,17.43,6.854
2016-09-17 03:00,13.6,48.29,50.93,5.517,11.66,20.05,305.6,0.0,17.36,6.854
2016-09-17 02:00,13.62,49.26,38.96,6.358,12.91,21.8,307.1,0.0,17.43,6.854
2016-09-17 01:00,13.6,49.38,50.66,6.022,12.41,19.28,305.8,0.0,17.43,4.74
2016-09-17 00:00,13.61,49.86,62.77,7.33,14.11,21.66,310.9,0.0,17.63,0.939
2016-09-16 23:00,13.61,50.33,67.27,7.4,13.83,23.65,308.0,0.0,-230.9,0.939
2016-09-16 22:00,13.6,51.42,57.18,5.853,12.27,20.99,310.7,0.0,17.63,4.581
2016-09-16 21:00,13.62,52.51,59.6,5.314,11.44,18.9,312.6,0.0,-232.0,4.581
2016-09-16 20:00,13.6,52.88,65.32,6.694,11.71,18.77,316.8,0.0,17.57,4.846
2016-09-16 19:00,13.6,53.6,35.79,5.247,10.73,17.89,311.4,0.0,17.63,7.36
2016-09-16 18:00,13.62,53.0,35.59,5.247,9.2,13.76,308.2,0.0,17.7,5.295
2016-09-16 17:00,13.62,54.92,45.33,2.017,8.0,13.96,306.3,0.0,17.51,3.745
2016-09-16 16:00,13.6,60.11,39.74,1.244,5.785,13.38,291.3,0.0,17.51,3.745
2016-09-16 15:00,13.62,62.89,39.81,1.816,5.83,13.99,288.8,0.0,17.58,4.081
2016-09-16 14:00,13.61,64.22,36.58,1.95,5.259,13.45,279.3,0.0,17.45,5.731
2016-09-16 13:00,13.61,64.22,37.05,0.471,5.464,10.96,290.9,0.0,17.51,4.738
2016-09-16 12:00,13.6,61.92,37.86,0.807,4.614,9.08,277.0,0.0,17.71,4.208
2016-09-16 11:00,13.6,61.68,37.86,0.0,4.141,9.21,284.5,0.0,-293.0,4.208
2016-09-16 10:00,13.62,62.53,37.53,0.807,4.514,10.09,292.1,0.0,-301.2,4.662
2016-09-16 09:00,13.61,62.3,30.6,-0.034,2.393,13.25,269.3,0.0,17.71,4.331
2016-09-16 08:00,13.6,63.28,28.25,-0.034,0.217,4.675,241.4,0.0,17.7,4.331
2016-09-16 07:00,13.62,59.05,24.89,-0.034,0.28,3.027,327.5,0.0,17.83,6.628
2016-09-16 06:00,13.62,56.51,26.71,-0.034,0.465,4.709,24.03,0.0,17.7,6.628
2016-09-16 05:00,13.62,54.46,23.88,-0.034,0.784,5.281,24.61,0.0,17.43,6.727
2016-09-16 04:00,13.62,52.89,27.52,-0.034,0.547,5.248,17.59,0.0,17.56,6.683
2016-09-16 03:00,13.6,52.16,28.86,-0.034,3.201,6.559,10.67,0.0,17.57,5.309
2016-09-16 02:00,13.62,53.36,26.84,0.0,2.518,7.37,11.1,0.0,17.57,5.309
2016-09-16 01:00,13.6,53.48,24.35,1.783,4.33,8.54,0.547,0.0,17.63,7.69
2016-09-16 00:00,13.62,54.21,22.94,1.312,3.875,5.987,349.4,0.0,17.7,5.508
2016-09-15 23:00,13.62,54.57,32.63,1.514,3.581,6.054,1.032,0.0,17.63,5.508
2016-09-15 22:00,13.6,53.48,39.09,1.379,3.244,5.18,4.79,0.0,17.57,5.707
2016-09-15 21:00,13.62,54.21,46.15,-0.034,0.776,5.045,0.672,0.0,-232.0,5.707
2016-09-15 20:00,13.61,53.97,56.37,-0.034,0.1,1.581,356.5,0.0,17.57,5.972
2016-09-15 19:00,13.6,54.45,55.36,-0.034,0.004,0.404,20.18,0.0,17.63,5.319
2016-09-15 18:00,13.6,55.78,57.45,-0.034,0.277,3.43,4.739,0.0,17.57,5.319
2016-09-15 17:00,13.62,58.06,48.36,0.0,2.073,6.691,309.8,0.0,17.58,2.376
2016-09-15 16:00,13.6,62.52,50.5,0.0,3.172,8.03,299.8,0.0,17.45,2.376
2016-09-15 15:00,13.6,63.72,51.84,-0.034,3.77,9.41,289.0,0.0,17.45,0.339
2016-09-15 14:00,13.61,62.51,51.57,0.605,4.516,9.08,262.4,0.0,-293.3,0.339
2016-09-15 13:00,13.62,63.13,47.95,0.0,3.512,8.41,275.8,0.0,17.58,2.884
2016-09-15 12:00,13.62,60.47,51.98,0.0,3.689,7.46,256.6,0.0,17.58,2.419
2016-09-15 11:00,13.62,60.23,51.58,0.0,2.356,6.557,223.3,0.0,17.51,2.419
2016-09-15 10:00,13.6,60.0,53.54,-0.034,0.727,4.439,197.8,0.0,17.64,0.167
2016-09-15 09:00,13.6,60.38,49.37,-0.034,0.308,2.455,177.2,0.0,-234.5,0.167
2016-09-15 08:00,13.6,60.87,41.84,-0.034,-0.001,0.034,151.1,0.0,30.81,7.43
2016-09-15 07:00,13.59,54.83,48.51,-0.034,-0.001,0.0,199.2,0.0,30.81,7.85
2016-09-15 06:00,13.6,52.17,44.95,-0.034,0.029,1.245,12.3,0.0,30.81,7.88
2016-09-15 05:00,13.61,50.12,48.52,-0.034,0.025,1.043,21.45,0.0,30.81,5.367
2016-09-15 04:00,13.6,48.54,52.62,-0.034,0.003,0.639,11.42,0.0,30.81,5.367
2016-09-15 03:00,13.61,48.79,52.62,-0.034,0.026,1.11,13.04,0.0,30.87,7.34
2016-09-15 02:00,13.59,47.81,54.98,-0.034,-0.002,0.034,15.78,0.0,30.81,7.29
2016-09-15 01:00,13.61,48.54,53.09,-0.034,0.001,0.303,18.82,0.0,30.81,7.15
2016-09-15 00:00,13.59,49.03,51.61,-0.034,0.037,0.841,0.522,0.0,30.87,6.421
2016-09-14 23:00,13.59,48.54,54.17,-0.034,0.02,0.875,38.36,0.0,30.81,4.962
2016-09-14 22:00,13.6,47.7,55.38,-0.034,-0.001,0.067,22.8,0.0,30.81,4.962
2016-09-14 21:00,13.6,47.33,57.13,-0.034,0.119,4.912,4.511,0.0,30.81,5.529
2016-09-14 20:00,13.6,47.08,59.07,-0.034,2.375,9.32,334.7,0.0,30.87,5.331
2016-09-14 19:00,13.59,48.41,52.95,2.96,9.65,17.76,332.4,0.0,30.81,5.331
2016-09-14 18:00,13.61,47.68,52.21,6.559,10.83,16.92,325.6,0.0,30.81,6.394
2016-09-14 17:00,13.6,48.52,45.0,4.877,9.38,13.96,313.0,0.0,30.94,7.56
2016-09-14 16:00,13.62,53.59,46.75,3.363,8.63,14.56,305.4,0.0,30.81,6.982
2016-09-14 15:00,13.6,54.78,42.17,5.279,10.06,15.64,309.1,0.0,30.68,5.387
2016-09-14 14:00,13.6,56.6,41.97,2.791,7.8,16.31,294.3,0.0,30.62,4.759
2016-09-14 13:00,13.6,56.25,42.37,1.85,6.876,14.26,275.6,0.0,30.68,4.759
2016-09-14 12:00,13.6,53.83,46.68,2.186,6.469,11.91,273.9,0.0,-234.0,2.403
2016-09-14 11:00,13.62,54.08,49.78,0.908,5.662,11.71,282.3,0.0,-233.5,2.403
2016-09-14 10:00,13.62,53.84,46.82,0.0,6.211,12.98,295.8,0.0,30.81,5.309
2016-09-14 09:00,13.62,53.24,40.63,-0.034,1.728,8.68,287.3,0.0,30.88,7.63
2016-09-14 08:00,13.62,54.47,33.85,-0.034,0.37,5.316,287.7,0.0,30.81,7.63
2016-09-14 07:00,13.61,48.3,33.45,-0.034,0.005,0.538,245.4,0.0,30.87,7.87
2016-09-14 06:00,13.61,46.73,32.23,-0.034,0.008,0.471,334.9,0.0,30.94,8.0
2016-09-14 05:00,13.6,44.43,30.42,-0.034,0.205,1.851,15.83,0.0,30.94,7.6
2016-09-14 04:00,13.61,45.52,25.57,-0.034,0.229,4.105,353.7,0.0,30.94,7.6
2016-09-14 03:00,13.62,44.43,30.62,-0.034,0.509,3.129,351.4,0.0,30.94,7.93
2016-09-14 02:00,13.61,43.7,32.97,-0.034,0.522,2.995,350.0,0.0,31.0,7.93
